id,location_id,store_name,period_start,period_end,guests_per_negative,loaded_at
752,112-0019,Streetsboro (OH),2024-09-05,2024-10-02,3320.5,2026-04-03T19:22:18.916361+00:00
753,112-0019,Streetsboro (OH),2024-10-03,2024-10-30,1598.0,2026-04-03T19:22:18.916361+00:00
754,112-0019,Streetsboro (OH),2024-10-31,2024-11-27,1061.17,2026-04-03T19:22:18.916361+00:00
755,112-0019,Streetsboro (OH),2024-11-28,2024-12-25,5755.0,2026-04-03T19:22:18.916361+00:00
756,112-0019,Streetsboro (OH),2024-12-26,2025-01-22,5582.0,2026-04-03T19:22:18.916361+00:00
757,112-0019,Streetsboro (OH),2025-01-23,2025-02-19,1447.5,2026-04-03T19:22:18.916361+00:00
758,112-0019,Streetsboro (OH),2025-02-20,2025-03-19,5994.0,2026-04-03T19:22:18.916361+00:00
759,112-0019,Streetsboro (OH),2025-03-20,2025-04-16,1590.0,2026-04-03T19:22:18.916361+00:00
760,112-0019,Streetsboro (OH),2025-04-17,2025-05-14,3535.0,2026-04-03T19:22:18.916361+00:00
761,112-0019,Streetsboro (OH),2025-05-15,2025-06-11,1452.8,2026-04-03T19:22:18.916361+00:00
762,112-0019,Streetsboro (OH),2025-06-12,2025-07-09,3504.5,2026-04-03T19:22:18.916361+00:00
763,112-0019,Streetsboro (OH),2025-07-10,2025-08-06,1774.25,2026-04-03T19:22:18.916361+00:00
764,112-0019,Streetsboro (OH),2025-08-07,2025-09-03,394.13,2026-04-03T19:22:18.916361+00:00
765,112-0019,Streetsboro (OH),2025-09-04,2025-10-01,240.43,2026-04-03T19:22:18.916361+00:00
766,112-0019,Streetsboro (OH),2025-10-02,2025-10-29,420.42,2026-04-03T19:22:18.916361+00:00
767,112-0019,Streetsboro (OH),2025-10-30,2025-11-26,1722.67,2026-04-03T19:22:18.916361+00:00
768,112-0019,Streetsboro (OH),2025-11-27,2025-12-31,195.67,2026-04-03T19:22:18.916361+00:00
769,112-0019,Streetsboro (OH),2026-01-01,2026-01-28,168.7,2026-04-03T19:22:18.916361+00:00
770,112-0019,Streetsboro (OH),2026-01-29,2026-02-25,323.93,2026-04-03T19:22:18.916361+00:00
771,112-0019,Streetsboro (OH),2026-02-26,2026-03-25,665.88,2026-04-03T19:22:18.916361+00:00
772,112-0019,Streetsboro (OH),2026-03-26,2026-04-22,773.5,2026-04-03T19:22:18.916361+00:00
773,112-0020,Strongsville (OH),2022-12-29,2023-01-25,4125.5,2026-04-03T19:22:18.916361+00:00
774,112-0020,Strongsville (OH),2023-01-26,2023-02-22,4274.0,2026-04-03T19:22:18.916361+00:00
775,112-0020,Strongsville (OH),2023-02-23,2023-03-22,2174.25,2026-04-03T19:22:18.916361+00:00
776,112-0020,Strongsville (OH),2023-03-23,2023-04-19,2336.5,2026-04-03T19:22:18.916361+00:00
777,112-0020,Strongsville (OH),2023-04-20,2023-05-17,2514.5,2026-04-03T19:22:18.916361+00:00
778,112-0020,Strongsville (OH),2023-05-18,2023-06-14,1133.13,2026-04-03T19:22:18.916361+00:00
779,112-0020,Strongsville (OH),2023-06-15,2023-07-12,1727.4,2026-04-03T19:22:18.916361+00:00
780,112-0020,Strongsville (OH),2023-07-13,2023-08-09,695.08,2026-04-03T19:22:18.916361+00:00
781,112-0020,Strongsville (OH),2023-08-10,2023-09-06,1740.2,2026-04-03T19:22:18.916361+00:00
782,112-0020,Strongsville (OH),2023-09-07,2023-10-04,977.5,2026-04-03T19:22:18.916361+00:00
783,112-0020,Strongsville (OH),2023-10-05,2023-11-01,952.86,2026-04-03T19:22:18.916361+00:00
784,112-0020,Strongsville (OH),2023-11-02,2023-11-29,853.75,2026-04-03T19:22:18.916361+00:00
785,112-0020,Strongsville (OH),2023-11-30,2023-12-27,995.14,2026-04-03T19:22:18.916361+00:00
786,112-0020,Strongsville (OH),2023-12-28,2024-01-24,3063.5,2026-04-03T19:22:18.916361+00:00
787,112-0020,Strongsville (OH),2024-01-25,2024-02-21,2097.33,2026-04-03T19:22:18.916361+00:00
788,112-0020,Strongsville (OH),2024-02-22,2024-03-20,773.63,2026-04-03T19:22:18.916361+00:00
789,112-0020,Strongsville (OH),2024-03-21,2024-04-17,2383.33,2026-04-03T19:22:18.916361+00:00
790,112-0020,Strongsville (OH),2024-04-18,2024-05-15,1470.8,2026-04-03T19:22:18.916361+00:00
791,112-0020,Strongsville (OH),2024-05-16,2024-06-12,1375.6,2026-04-03T19:22:18.916361+00:00
792,112-0020,Strongsville (OH),2024-06-13,2024-07-10,1048.83,2026-04-03T19:22:18.916361+00:00
793,112-0020,Strongsville (OH),2024-07-11,2024-08-07,504.0,2026-04-03T19:22:18.916361+00:00
794,112-0020,Strongsville (OH),2024-08-08,2024-09-04,149.06,2026-04-03T19:22:18.916361+00:00
795,112-0020,Strongsville (OH),2024-09-05,2024-10-02,215.95,2026-04-03T19:22:18.916361+00:00
796,112-0020,Strongsville (OH),2024-10-03,2024-10-30,621.86,2026-04-03T19:22:18.916361+00:00
797,112-0020,Strongsville (OH),2024-10-31,2024-11-27,577.75,2026-04-03T19:22:18.916361+00:00
798,112-0020,Strongsville (OH),2024-11-28,2024-12-25,409.6,2026-04-03T19:22:18.916361+00:00
799,112-0020,Strongsville (OH),2024-12-26,2025-01-22,882.5,2026-04-03T19:22:18.916361+00:00
800,112-0020,Strongsville (OH),2025-01-23,2025-02-19,363.0,2026-04-03T19:22:18.916361+00:00
801,112-0020,Strongsville (OH),2025-02-20,2025-03-19,876.4,2026-04-03T19:22:18.916361+00:00
802,112-0020,Strongsville (OH),2025-03-20,2025-04-16,930.6,2026-04-03T19:22:18.916361+00:00
803,112-0020,Strongsville (OH),2025-04-17,2025-05-14,987.8,2026-04-03T19:22:18.916361+00:00
804,112-0020,Strongsville (OH),2025-05-15,2025-06-11,2504.0,2026-04-03T19:22:18.916361+00:00
805,112-0020,Strongsville (OH),2025-06-12,2025-07-09,527.11,2026-04-03T19:22:18.916361+00:00
806,112-0020,Strongsville (OH),2025-07-10,2025-08-06,191.46,2026-04-03T19:22:18.916361+00:00
807,112-0020,Strongsville (OH),2025-08-07,2025-09-03,232.2,2026-04-03T19:22:18.916361+00:00
808,112-0020,Strongsville (OH),2025-09-04,2025-10-01,465.67,2026-04-03T19:22:18.916361+00:00
809,112-0020,Strongsville (OH),2025-10-02,2025-10-29,177.14,2026-04-03T19:22:18.916361+00:00
810,112-0020,Strongsville (OH),2025-10-30,2025-11-26,427.67,2026-04-03T19:22:18.916361+00:00
811,112-0020,Strongsville (OH),2025-11-27,2025-12-31,478.7,2026-04-03T19:22:18.916361+00:00
812,112-0020,Strongsville (OH),2026-01-01,2026-01-28,360.2,2026-04-03T19:22:18.916361+00:00
813,112-0020,Strongsville (OH),2026-01-29,2026-02-25,618.86,2026-04-03T19:22:18.916361+00:00
814,112-0020,Strongsville (OH),2026-02-26,2026-03-25,1016.8,2026-04-03T19:22:18.916361+00:00
815,112-0020,Strongsville (OH),2026-03-26,2026-04-22,711.5,2026-04-03T19:22:18.916361+00:00
816,112-0021,Loveland (OH),2023-03-23,2023-04-19,1452.83,2026-04-03T19:22:18.916361+00:00
817,112-0021,Loveland (OH),2023-04-20,2023-05-17,590.38,2026-04-03T19:22:18.916361+00:00
818,112-0021,Loveland (OH),2023-05-18,2023-06-14,3953.2,2026-04-03T19:22:18.916361+00:00
819,112-0021,Loveland (OH),2023-06-15,2023-07-12,1558.45,2026-04-03T19:22:18.916361+00:00
820,112-0021,Loveland (OH),2023-07-13,2023-08-09,1398.0,2026-04-03T19:22:18.916361+00:00
821,112-0021,Loveland (OH),2023-08-10,2023-09-06,847.33,2026-04-03T19:22:18.916361+00:00
822,112-0021,Loveland (OH),2023-09-07,2023-10-04,2339.17,2026-04-03T19:22:18.916361+00:00
823,112-0021,Loveland (OH),2023-10-05,2023-11-01,6470.0,2026-04-03T19:22:18.916361+00:00
824,112-0021,Loveland (OH),2023-11-02,2023-11-29,2190.5,2026-04-03T19:22:18.916361+00:00
825,112-0021,Loveland (OH),2023-11-30,2023-12-27,4363.0,2026-04-03T19:22:18.916361+00:00
826,112-0021,Loveland (OH),2023-12-28,2024-01-24,2236.6,2026-04-03T19:22:18.916361+00:00
827,112-0021,Loveland (OH),2024-01-25,2024-02-21,939.25,2026-04-03T19:22:18.916361+00:00
828,112-0021,Loveland (OH),2024-02-22,2024-03-20,862.31,2026-04-03T19:22:18.916361+00:00
829,112-0021,Loveland (OH),2024-03-21,2024-04-17,6131.5,2026-04-03T19:22:18.916361+00:00
830,112-0021,Loveland (OH),2024-04-18,2024-05-15,5751.0,2026-04-03T19:22:18.916361+00:00
831,112-0021,Loveland (OH),2024-05-16,2024-06-12,1768.71,2026-04-03T19:22:18.916361+00:00
832,112-0021,Loveland (OH),2024-06-13,2024-07-10,1467.13,2026-04-03T19:22:18.916361+00:00
833,112-0021,Loveland (OH),2024-07-11,2024-08-07,1330.11,2026-04-03T19:22:18.916361+00:00
834,112-0021,Loveland (OH),2024-08-08,2024-09-04,1960.17,2026-04-03T19:22:18.916361+00:00
835,112-0021,Loveland (OH),2024-09-05,2024-10-02,1761.33,2026-04-03T19:22:18.916361+00:00
836,112-0021,Loveland (OH),2024-10-03,2024-10-30,2582.0,2026-04-03T19:22:18.916361+00:00
837,112-0021,Loveland (OH),2024-10-31,2024-11-27,1771.17,2026-04-03T19:22:18.916361+00:00
838,112-0021,Loveland (OH),2024-11-28,2024-12-25,857.5,2026-04-03T19:22:18.916361+00:00
839,112-0021,Loveland (OH),2024-12-26,2025-01-22,1954.8,2026-04-03T19:22:18.916361+00:00
840,112-0021,Loveland (OH),2025-01-23,2025-02-19,1383.0,2026-04-03T19:22:18.916361+00:00
841,112-0021,Loveland (OH),2025-02-20,2025-03-19,1771.5,2026-04-03T19:22:18.916361+00:00
842,112-0021,Loveland (OH),2025-03-20,2025-04-16,1324.63,2026-04-03T19:22:18.916361+00:00
843,112-0021,Loveland (OH),2025-04-17,2025-05-14,1556.29,2026-04-03T19:22:18.916361+00:00
844,112-0021,Loveland (OH),2025-05-15,2025-06-11,5728.5,2026-04-03T19:22:18.916361+00:00
845,112-0021,Loveland (OH),2025-06-12,2025-07-09,5515.0,2026-04-03T19:22:18.916361+00:00
846,112-0021,Loveland (OH),2025-07-10,2025-08-06,1040.45,2026-04-03T19:22:18.916361+00:00
847,112-0021,Loveland (OH),2025-08-07,2025-09-03,728.33,2026-04-03T19:22:18.916361+00:00
848,112-0021,Loveland (OH),2025-09-04,2025-10-01,1083.89,2026-04-03T19:22:18.916361+00:00
849,112-0021,Loveland (OH),2025-10-02,2025-10-29,1183.38,2026-04-03T19:22:18.916361+00:00
850,112-0021,Loveland (OH),2025-10-30,2025-11-26,1111.44,2026-04-03T19:22:18.916361+00:00
851,112-0021,Loveland (OH),2025-11-27,2025-12-31,1823.33,2026-04-03T19:22:18.916361+00:00
852,112-0021,Loveland (OH),2026-01-01,2026-01-28,1803.4,2026-04-03T19:22:18.916361+00:00
853,112-0021,Loveland (OH),2026-01-29,2026-02-25,1739.5,2026-04-03T19:22:18.916361+00:00
854,112-0021,Loveland (OH),2026-02-26,2026-03-25,2090.6,2026-04-03T19:22:18.916361+00:00
855,112-0021,Loveland (OH),2026-03-26,2026-04-22,1013.33,2026-04-03T19:22:18.916361+00:00
856,112-0022,Avon (OH),2023-04-20,2023-05-17,953.5,2026-04-03T19:22:18.916361+00:00
857,112-0022,Avon (OH),2023-05-18,2023-06-14,624.03,2026-04-03T19:22:18.916361+00:00
858,112-0022,Avon (OH),2023-06-15,2023-07-12,669.04,2026-04-03T19:22:18.916361+00:00
859,112-0022,Avon (OH),2023-07-13,2023-08-09,881.93,2026-04-03T19:22:18.916361+00:00
860,112-0022,Avon (OH),2023-08-10,2023-09-06,1179.0,2026-04-03T19:22:18.916361+00:00
861,112-0022,Avon (OH),2023-09-07,2023-10-04,887.0,2026-04-03T19:22:18.916361+00:00
862,112-0022,Avon (OH),2023-10-05,2023-11-01,567.47,2026-04-03T19:22:18.916361+00:00
863,112-0022,Avon (OH),2023-11-02,2023-11-29,1368.83,2026-04-03T19:22:18.916361+00:00
864,112-0022,Avon (OH),2023-11-30,2023-12-27,1669.8,2026-04-03T19:22:18.916361+00:00
865,112-0022,Avon (OH),2023-12-28,2024-01-24,797.22,2026-04-03T19:22:18.916361+00:00
866,112-0022,Avon (OH),2024-01-25,2024-02-21,1835.25,2026-04-03T19:22:18.916361+00:00
867,112-0022,Avon (OH),2024-02-22,2024-03-20,621.91,2026-04-03T19:22:18.916361+00:00
868,112-0022,Avon (OH),2024-03-21,2024-04-17,2295.33,2026-04-03T19:22:18.916361+00:00
869,112-0022,Avon (OH),2024-04-18,2024-05-15,1394.4,2026-04-03T19:22:18.916361+00:00
870,112-0022,Avon (OH),2024-05-16,2024-06-12,3690.5,2026-04-03T19:22:18.916361+00:00
871,112-0022,Avon (OH),2024-06-13,2024-07-10,2332.33,2026-04-03T19:22:18.916361+00:00
872,112-0022,Avon (OH),2024-07-11,2024-08-07,7552.0,2026-04-03T19:22:18.916361+00:00
873,112-0022,Avon (OH),2024-08-08,2024-09-04,628.08,2026-04-03T19:22:18.916361+00:00
874,112-0022,Avon (OH),2024-09-05,2024-10-02,515.18,2026-04-03T19:22:18.916361+00:00
875,112-0022,Avon (OH),2024-10-03,2024-10-30,844.33,2026-04-03T19:22:18.916361+00:00
876,112-0022,Avon (OH),2024-10-31,2024-11-27,664.25,2026-04-03T19:22:18.916361+00:00
877,112-0022,Avon (OH),2024-11-28,2024-12-25,706.0,2026-04-03T19:22:18.916361+00:00
878,112-0022,Avon (OH),2024-12-26,2025-01-22,714.0,2026-04-03T19:22:18.916361+00:00
879,112-0022,Avon (OH),2025-01-23,2025-02-19,503.63,2026-04-03T19:22:18.916361+00:00
880,112-0022,Avon (OH),2025-02-20,2025-03-19,513.33,2026-04-03T19:22:18.916361+00:00
881,112-0022,Avon (OH),2025-03-20,2025-04-16,496.11,2026-04-03T19:22:18.916361+00:00
882,112-0022,Avon (OH),2025-04-17,2025-05-14,294.0,2026-04-03T19:22:18.916361+00:00
883,112-0022,Avon (OH),2025-05-15,2025-06-11,842.33,2026-04-03T19:22:18.916361+00:00
884,112-0022,Avon (OH),2025-06-12,2025-07-09,633.38,2026-04-03T19:22:18.916361+00:00
885,112-0022,Avon (OH),2025-07-10,2025-08-06,1870.0,2026-04-03T19:22:18.916361+00:00
886,112-0022,Avon (OH),2025-08-07,2025-09-03,247.11,2026-04-03T19:22:18.916361+00:00
887,112-0022,Avon (OH),2025-09-04,2025-10-01,610.14,2026-04-03T19:22:18.916361+00:00
888,112-0022,Avon (OH),2025-10-02,2025-10-29,365.5,2026-04-03T19:22:18.916361+00:00
889,112-0022,Avon (OH),2025-10-30,2025-11-26,291.57,2026-04-03T19:22:18.916361+00:00
890,112-0022,Avon (OH),2025-11-27,2025-12-31,453.8,2026-04-03T19:22:18.916361+00:00
891,112-0022,Avon (OH),2026-01-01,2026-01-28,672.0,2026-04-03T19:22:18.916361+00:00
892,112-0022,Avon (OH),2026-01-29,2026-02-25,668.67,2026-04-03T19:22:18.916361+00:00
893,112-0022,Avon (OH),2026-02-26,2026-03-25,614.71,2026-04-03T19:22:18.916361+00:00
894,112-0022,Avon (OH),2026-03-26,2026-04-22,1516.0,2026-04-03T19:22:18.916361+00:00
895,112-0023,Lorain (OH),2023-09-07,2023-10-04,1763.0,2026-04-03T19:22:18.916361+00:00
896,112-0023,Lorain (OH),2023-10-05,2023-11-01,899.45,2026-04-03T19:22:18.916361+00:00
897,112-0023,Lorain (OH),2023-11-02,2023-11-29,1348.11,2026-04-03T19:22:18.916361+00:00
898,112-0023,Lorain (OH),2023-11-30,2023-12-27,990.4,2026-04-03T19:22:18.916361+00:00
899,112-0023,Lorain (OH),2023-12-28,2024-01-24,598.6,2026-04-03T19:22:18.916361+00:00
900,112-0023,Lorain (OH),2024-01-25,2024-02-21,591.0,2026-04-03T19:22:18.916361+00:00
901,112-0023,Lorain (OH),2024-02-22,2024-03-20,591.19,2026-04-03T19:22:18.916361+00:00
902,112-0023,Lorain (OH),2024-03-21,2024-04-17,1738.4,2026-04-03T19:22:18.916361+00:00
903,112-0023,Lorain (OH),2024-04-18,2024-05-15,1755.0,2026-04-03T19:22:18.916361+00:00
904,112-0023,Lorain (OH),2024-05-16,2024-06-12,818.1,2026-04-03T19:22:18.916361+00:00
905,112-0023,Lorain (OH),2024-06-13,2024-07-10,833.44,2026-04-03T19:22:18.916361+00:00
906,112-0023,Lorain (OH),2024-07-11,2024-08-07,1152.83,2026-04-03T19:22:18.916361+00:00
907,112-0023,Lorain (OH),2024-08-08,2024-09-04,338.53,2026-04-03T19:22:18.916361+00:00
908,112-0023,Lorain (OH),2024-09-05,2024-10-02,559.09,2026-04-03T19:22:18.916361+00:00
909,112-0023,Lorain (OH),2024-10-03,2024-10-30,460.92,2026-04-03T19:22:18.916361+00:00
910,112-0023,Lorain (OH),2024-10-31,2024-11-27,1381.5,2026-04-03T19:22:18.916361+00:00
911,112-0023,Lorain (OH),2024-11-28,2024-12-25,961.6,2026-04-03T19:22:18.916361+00:00
912,112-0023,Lorain (OH),2024-12-26,2025-01-22,756.33,2026-04-03T19:22:18.916361+00:00
913,112-0023,Lorain (OH),2025-01-23,2025-02-19,336.79,2026-04-03T19:22:18.916361+00:00
914,112-0023,Lorain (OH),2025-02-20,2025-03-19,421.42,2026-04-03T19:22:18.916361+00:00
915,112-0023,Lorain (OH),2025-03-20,2025-04-16,340.47,2026-04-03T19:22:18.916361+00:00
916,112-0023,Lorain (OH),2025-04-17,2025-05-14,933.33,2026-04-03T19:22:18.916361+00:00
917,112-0023,Lorain (OH),2025-05-15,2025-06-11,733.13,2026-04-03T19:22:18.916361+00:00
918,112-0023,Lorain (OH),2025-06-12,2025-07-09,581.1,2026-04-03T19:22:18.916361+00:00
919,112-0023,Lorain (OH),2025-07-10,2025-08-06,799.0,2026-04-03T19:22:18.916361+00:00
920,112-0023,Lorain (OH),2025-08-07,2025-09-03,521.5,2026-04-03T19:22:18.916361+00:00
921,112-0023,Lorain (OH),2025-09-04,2025-10-01,379.92,2026-04-03T19:22:18.916361+00:00
922,112-0023,Lorain (OH),2025-10-02,2025-10-29,447.2,2026-04-03T19:22:18.916361+00:00
923,112-0023,Lorain (OH),2025-10-30,2025-11-26,291.19,2026-04-03T19:22:18.916361+00:00
924,112-0023,Lorain (OH),2025-11-27,2025-12-31,330.07,2026-04-03T19:22:18.916361+00:00
925,112-0023,Lorain (OH),2026-01-01,2026-01-28,751.6,2026-04-03T19:22:18.916361+00:00
926,112-0023,Lorain (OH),2026-01-29,2026-02-25,593.25,2026-04-03T19:22:18.916361+00:00
927,112-0023,Lorain (OH),2026-02-26,2026-03-25,582.0,2026-04-03T19:22:18.916361+00:00
928,112-0023,Lorain (OH),2026-03-26,2026-04-22,1529.0,2026-04-03T19:22:18.916361+00:00
929,112-0024,Beavercreek (OH),2023-10-05,2023-11-01,3040.75,2026-04-03T19:22:18.916361+00:00
930,112-0024,Beavercreek (OH),2023-11-02,2023-11-29,2549.0,2026-04-03T19:22:18.916361+00:00
931,112-0024,Beavercreek (OH),2023-11-30,2023-12-27,1973.33,2026-04-03T19:22:18.916361+00:00
932,112-0024,Beavercreek (OH),2023-12-28,2024-01-24,1472.1,2026-04-03T19:22:18.916361+00:00
933,112-0024,Beavercreek (OH),2024-01-25,2024-02-21,937.65,2026-04-03T19:22:18.916361+00:00
934,112-0024,Beavercreek (OH),2024-02-22,2024-03-20,3075.67,2026-04-03T19:22:18.916361+00:00
935,112-0024,Beavercreek (OH),2024-03-21,2024-04-17,1425.69,2026-04-03T19:22:18.916361+00:00
936,112-0024,Beavercreek (OH),2024-04-18,2024-05-15,878.2,2026-04-03T19:22:18.916361+00:00
937,112-0024,Beavercreek (OH),2024-05-16,2024-06-12,1634.3,2026-04-03T19:22:18.916361+00:00
938,112-0024,Beavercreek (OH),2024-06-13,2024-07-10,1430.82,2026-04-03T19:22:18.916361+00:00
939,112-0024,Beavercreek (OH),2024-07-11,2024-08-07,2374.5,2026-04-03T19:22:18.916361+00:00
940,112-0024,Beavercreek (OH),2024-08-08,2024-09-04,2664.8,2026-04-03T19:22:18.916361+00:00
941,112-0024,Beavercreek (OH),2024-09-05,2024-10-02,960.62,2026-04-03T19:22:18.916361+00:00
942,112-0024,Beavercreek (OH),2024-10-03,2024-10-30,897.31,2026-04-03T19:22:18.916361+00:00
943,112-0024,Beavercreek (OH),2024-10-31,2024-11-27,991.67,2026-04-03T19:22:18.916361+00:00
944,112-0024,Beavercreek (OH),2024-11-28,2024-12-25,706.07,2026-04-03T19:22:18.916361+00:00
945,112-0024,Beavercreek (OH),2024-12-26,2025-01-22,781.0,2026-04-03T19:22:18.916361+00:00
946,112-0024,Beavercreek (OH),2025-01-23,2025-02-19,1098.22,2026-04-03T19:22:18.916361+00:00
947,112-0024,Beavercreek (OH),2025-02-20,2025-03-19,379.45,2026-04-03T19:22:18.916361+00:00
948,112-0024,Beavercreek (OH),2025-03-20,2025-04-16,613.89,2026-04-03T19:22:18.916361+00:00
949,112-0024,Beavercreek (OH),2025-04-17,2025-05-14,200.82,2026-04-03T19:22:18.916361+00:00
950,112-0024,Beavercreek (OH),2025-05-15,2025-06-11,305.84,2026-04-03T19:22:18.916361+00:00
951,112-0024,Beavercreek (OH),2025-06-12,2025-07-09,654.0,2026-04-03T19:22:18.916361+00:00
952,112-0024,Beavercreek (OH),2025-07-10,2025-08-06,301.03,2026-04-03T19:22:18.916361+00:00
953,112-0024,Beavercreek (OH),2025-08-07,2025-09-03,176.88,2026-04-03T19:22:18.916361+00:00
954,112-0024,Beavercreek (OH),2025-09-04,2025-10-01,416.55,2026-04-03T19:22:18.916361+00:00
955,112-0024,Beavercreek (OH),2025-10-02,2025-10-29,700.58,2026-04-03T19:22:18.916361+00:00
956,112-0024,Beavercreek (OH),2025-10-30,2025-11-26,504.0,2026-04-03T19:22:18.916361+00:00
957,112-0024,Beavercreek (OH),2025-11-27,2025-12-31,751.85,2026-04-03T19:22:18.916361+00:00
958,112-0024,Beavercreek (OH),2026-01-01,2026-01-28,906.13,2026-04-03T19:22:18.916361+00:00
959,112-0024,Beavercreek (OH),2026-01-29,2026-02-25,1117.38,2026-04-03T19:22:18.916361+00:00
960,112-0024,Beavercreek (OH),2026-02-26,2026-03-25,826.08,2026-04-03T19:22:18.916361+00:00
961,112-0024,Beavercreek (OH),2026-03-26,2026-04-22,1348.0,2026-04-03T19:22:18.916361+00:00
962,112-0026,Fairfield (OH),2024-01-25,2024-02-21,875.56,2026-04-03T19:22:18.916361+00:00
963,112-0026,Fairfield (OH),2024-02-22,2024-03-20,894.3,2026-04-03T19:22:18.916361+00:00
964,112-0026,Fairfield (OH),2024-03-21,2024-04-17,1132.07,2026-04-03T19:22:18.916361+00:00
965,112-0026,Fairfield (OH),2024-04-18,2024-05-15,1342.6,2026-04-03T19:22:18.916361+00:00
966,112-0026,Fairfield (OH),2024-05-16,2024-06-12,569.0,2026-04-03T19:22:18.916361+00:00
967,112-0026,Fairfield (OH),2024-06-13,2024-07-10,1650.43,2026-04-03T19:22:18.916361+00:00
968,112-0026,Fairfield (OH),2024-07-11,2024-08-07,1131.8,2026-04-03T19:22:18.916361+00:00
969,112-0026,Fairfield (OH),2024-08-08,2024-09-04,2063.6,2026-04-03T19:22:18.916361+00:00
970,112-0026,Fairfield (OH),2024-09-05,2024-10-02,1614.33,2026-04-03T19:22:18.916361+00:00
971,112-0026,Fairfield (OH),2024-10-03,2024-10-30,2239.25,2026-04-03T19:22:18.916361+00:00
972,112-0026,Fairfield (OH),2024-10-31,2024-11-27,2319.75,2026-04-03T19:22:18.916361+00:00
973,112-0026,Fairfield (OH),2024-11-28,2024-12-25,1028.67,2026-04-03T19:22:18.916361+00:00
974,112-0026,Fairfield (OH),2024-12-26,2025-01-22,844.18,2026-04-03T19:22:18.916361+00:00
975,112-0026,Fairfield (OH),2025-01-23,2025-02-19,951.7,2026-04-03T19:22:18.916361+00:00
976,112-0026,Fairfield (OH),2025-02-20,2025-03-19,577.78,2026-04-03T19:22:18.916361+00:00
977,112-0026,Fairfield (OH),2025-03-20,2025-04-16,712.07,2026-04-03T19:22:18.916361+00:00
978,112-0026,Fairfield (OH),2025-04-17,2025-05-14,867.36,2026-04-03T19:22:18.916361+00:00
979,112-0026,Fairfield (OH),2025-05-15,2025-06-11,827.64,2026-04-03T19:22:18.916361+00:00
980,112-0026,Fairfield (OH),2025-06-12,2025-07-09,884.8,2026-04-03T19:22:18.916361+00:00
981,112-0026,Fairfield (OH),2025-07-10,2025-08-06,561.13,2026-04-03T19:22:18.916361+00:00
982,112-0026,Fairfield (OH),2025-08-07,2025-09-03,916.78,2026-04-03T19:22:18.916361+00:00
983,112-0026,Fairfield (OH),2025-09-04,2025-10-01,524.57,2026-04-03T19:22:18.916361+00:00
984,112-0026,Fairfield (OH),2025-10-02,2025-10-29,513.79,2026-04-03T19:22:18.916361+00:00
985,112-0026,Fairfield (OH),2025-10-30,2025-11-26,690.82,2026-04-03T19:22:18.916361+00:00
986,112-0026,Fairfield (OH),2025-11-27,2025-12-31,892.67,2026-04-03T19:22:18.916361+00:00
987,112-0026,Fairfield (OH),2026-01-01,2026-01-28,887.75,2026-04-03T19:22:18.916361+00:00
988,112-0026,Fairfield (OH),2026-01-29,2026-02-25,495.18,2026-04-03T19:22:18.916361+00:00
989,112-0026,Fairfield (OH),2026-02-26,2026-03-25,999.0,2026-04-03T19:22:18.916361+00:00
990,112-0026,Fairfield (OH),2026-03-26,2026-04-22,1361.5,2026-04-03T19:22:18.916361+00:00
991,112-0027,Florence (KY),2024-04-18,2024-05-15,1162.11,2026-04-03T19:22:18.916361+00:00
992,112-0027,Florence (KY),2024-05-16,2024-06-12,426.54,2026-04-03T19:22:18.916361+00:00
993,112-0027,Florence (KY),2024-06-13,2024-07-10,505.39,2026-04-03T19:22:18.916361+00:00
994,112-0027,Florence (KY),2024-07-11,2024-08-07,645.0,2026-04-03T19:22:18.916361+00:00
995,112-0027,Florence (KY),2024-08-08,2024-09-04,350.19,2026-04-03T19:22:18.916361+00:00
996,112-0027,Florence (KY),2024-09-05,2024-10-02,580.46,2026-04-03T19:22:18.916361+00:00
997,112-0027,Florence (KY),2024-10-03,2024-10-30,476.59,2026-04-03T19:22:18.916361+00:00
998,112-0027,Florence (KY),2024-10-31,2024-11-27,761.61,2026-04-03T19:22:18.916361+00:00
999,112-0027,Florence (KY),2024-11-28,2024-12-25,463.44,2026-04-03T19:22:18.916361+00:00
1000,112-0027,Florence (KY),2024-12-26,2025-01-22,220.79,2026-04-03T19:22:18.916361+00:00
1001,112-0027,Florence (KY),2025-01-23,2025-02-19,325.24,2026-04-03T19:22:18.916361+00:00
